hour,irradiance_w_m2,solar_input_w,required_power_w,net_power_w,battery_wh,soc_pct
9.399999999999995,444.12378000855506,31.557787691818042,21.409017326675155,10.148770365142887,2.499243906957862,30.002928054716232
9.433333333333328,453.57233852826835,32.229167197218736,21.409017326675155,10.820149870543581,2.841881986191742,34.11623032643148
9.466666666666661,462.94317976277154,32.89502440073639,21.409017326675155,11.486007074061234,3.2056055435370143,38.482659586278686
9.499999999999995,472.2346980666603,33.55524521116702,21.409017326675155,12.146227884491864,3.59023609321259,43.1000731478102
9.533333333333328,481.4453013861064,34.20971650307361,21.409017326675155,12.800699176398453,3.9955915671318745,47.96628531971038
9.566666666666661,490.5734115316471,34.85832613616949,21.409017326675155,13.449308809494333,4.421486346099195,53.079067780302466
9.599999999999994,499.61746444860063,35.50096297453308,21.409017326675155,14.091945647857926,4.867731291614696,58.436149959360094
9.633333333333328,508.5759104850586,36.13751690565045,21.409017326675155,14.728499578975295,5.334133778282247,64.03521942715783
9.66666666666666,517.447214657411,36.767878859282476,21.409017326675155,15.358861532607321,5.820497726814812,69.87392229069403
9.699999999999994,526.2298569133574,37.39194082615353,21.409017326675155,15.982923499478375,6.326623637631627,75.94986359701834
9.733333333333327,534.9223323923603,38.00959587645826,21.409017326675155,16.60057854978311,6.852308625041426,82.26060774359455
9.76666666666666,543.5231516834954,38.62073817818347,21.409017326675155,17.211720851508318,7.397346452005856,88.80367889562851
9.799999999999994,552.0308410806545,39.22526301524198,21.409017326675155,17.816245688566823,7.961527565477138,95.57656141028977
9.833333333333327,560.4439428350569,39.823066805415024,21.409017326675155,18.41404947873987,8.33,100.0
9.86666666666666,568.7610154050278,40.41404711810067,21.409017326675155,19.005029791425514,8.33,100.0
9.899999999999993,576.9806337029988,40.998102691864716,21.409017326675155,19.58908536518956,8.33,100.0
9.933333333333326,585.1013893396893,41.57513345179131,21.409017326675155,20.166116125116154,8.33,100.0
9.96666666666666,593.1218908654265,42.14504052663032,21.409017326675155,20.736023199955163,8.33,100.0
9.999999999999993,601.0407640085638,42.70772626573835,21.409017326675155,21.298708939063197,8.33,100.0
10.033333333333326,608.8566519109544,43.263094255810714,21.409017326675155,21.85407692913556,8.33,100.0
10.06666666666666,616.5682153604428,43.811049337401364,21.409017326675155,22.40203201072621,8.33,100.0
10.099999999999993,624.174133020331,44.35149762122796,21.409017326675155,22.94248029455281,8.33,100.0
10.133333333333326,631.6731016557834,44.88434650425929,21.409017326675155,23.475329177584136,8.33,100.0
10.166666666666659,639.063836357129,45.409504685582355,21.409017326675155,24.0004873589072,8.33,100.0
10.199999999999992,646.3450707600246,45.92688218204631,21.409017326675155,24.51786485537116,8.33,100.0
10.233333333333325,653.5155572624388,46.43639034368062,21.409017326675155,25.027373017005466,8.33,100.0
10.266666666666659,660.5740672384236,46.937941868884735,21.409017326675155,25.52892454220958,8.33,100.0
10.299999999999992,667.5193912486315,47.43145081938678,21.409017326675155,26.022433492711627,8.33,100.0
10.333333333333325,674.3503392475482,47.91683263496872,21.409017326675155,26.507815308293566,8.33,100.0
10.366666666666658,681.0657407873998,48.39400414795517,21.409017326675155,26.984986821280017,8.33,100.0
10.399999999999991,687.6644452187037,48.8628835974639,21.409017326675155,27.453866270788744,8.33,100.0
10.433333333333325,694.1453218874253,49.323390643414996,21.409017326675155,27.91437331673984,8.33,100.0
10.466666666666658,700.5072603287116,49.77544638029687,21.409017326675155,28.366429053621715,8.33,100.0
10.499999999999991,706.7491704571619,50.21897335068617,21.409017326675155,28.809956024011015,8.33,100.0
10.533333333333324,712.8699827536087,50.65389555851981,21.409017326675155,29.244878231844652,8.33,100.0
10.566666666666658,718.8686484483757,51.080138482116475,21.409017326675155,29.67112115544132,8.33,100.0
10.59999999999999,724.7441397009768,51.49762908694548,21.409017326675155,30.088611760270325,8.33,100.0
10.633333333333324,730.4954497762332,51.90629583814097,21.409017326675155,30.497278511465815,8.33,100.0
10.666666666666657,736.1215932167713,52.306068712758936,21.409017326675155,30.89705138608378,8.33,100.0
10.69999999999999,741.621606011876,52.69687921177535,21.409017326675155,31.28786188510019,8.33,100.0
10.733333333333324,746.994545762669,53.07866037182309,21.409017326675155,31.669643045147936,8.33,100.0
10.766666666666657,752.2394918435841,53.45134677666582,21.409017326675155,32.04232944999067,8.33,100.0
10.79999999999999,757.3555455601111,53.81487456840664,21.409017326675155,32.40585724173148,8.33,100.0
10.833333333333323,762.3418303027836,54.16918145842991,21.409017326675155,32.760164131754756,8.33,100.0
10.866666666666656,767.19749169738,54.514206738073966,21.409017326675155,33.10518941139881,8.33,100.0
10.89999999999999,771.9216977513177,54.84989128903338,21.409017326675155,33.440873962358225,8.33,100.0
10.933333333333323,776.5136389962094,55.17617759348842,21.409017326675155,33.76716026681326,8.33,100.0
10.966666666666656,780.9725286265622,55.49300974396055,21.409017326675155,34.083992417285394,8.33,100.0
10.99999999999999,785.2976026345923,55.80033345289185,21.409017326675155,34.391316126216694,8.33,100.0
11.033333333333323,789.4881199411343,56.098096061946904,21.409017326675155,34.68907873527175,8.33,100.0
11.066666666666656,793.5433625226202,56.386246551035526,21.409017326675155,34.97722922436037,8.33,100.0
11.099999999999989,797.4626355341102,56.66473554705482,21.409017326675155,35.25571822037966,8.33,100.0
11.133333333333322,801.2452674283503,56.933515332348975,21.409017326675155,35.52449800567382,8.33,100.0
11.166666666666655,804.8906100708386,57.19253985288548,21.409017326675155,35.78352252621033,8.33,100.0
11.199999999999989,808.3980388508794,57.44176472614619,21.409017326675155,36.032747399471035,8.33,100.0
11.233333333333322,811.7669527886075,57.68114724873208,21.409017326675155,36.272129922056926,8.33,100.0
11.266666666666655,814.996774637963,57.91064640368027,21.409017326675155,36.50162907700511,8.33,100.0
11.299999999999988,818.0869509855992,58.130222867492,21.409017326675155,36.72120554081685,8.33,100.0
11.333333333333321,821.036952345707,58.33983901687059,21.409017326675155,36.93082169019544,8.33,100.0
11.366666666666655,823.8462732507402,58.53945893516795,21.409017326675155,37.130441608492795,8.33,100.0
11.399999999999988,826.5144323380241,58.72904841853874,21.409017326675155,37.320031091863584,8.33,100.0
11.433333333333321,829.0409724322349,58.908574981800975,21.409017326675155,37.49955765512582,8.33,100.0
11.466666666666654,831.425460623734,59.07800786400225,21.409017326675155,37.6689905373271,8.33,100.0
11.499999999999988,833.6674883427451,59.237318033690435,21.409017326675155,37.82830070701528,8.33,100.0
11.53333333333332,835.7666714293606,59.38647819388811,21.409017326675155,37.977460867212955,8.33,100.0
11.566666666666654,837.7226501993654,59.52546278676968,21.409017326675155,38.116445460094525,8.33,100.0
11.599999999999987,839.5350895058664,59.654247998040645,21.409017326675155,38.24523067136549,8.33,100.0
11.63333333333332,841.203678796719,59.77281176101806,21.409017326675155,38.36379443434291,8.33,100.0
11.666666666666654,842.7281321677383,59.88113376041151,21.409017326675155,38.47211643373635,8.33,100.0
11.699999999999987,844.1081884116869,59.97919543580403,21.409017326675155,38.570178109128875,8.33,100.0
11.73333333333332,845.3436110630319,60.06697998483236,21.409017326675155,38.6579626581572,8.33,100.0
11.766666666666653,846.434188438462,60.14447236606595,21.409017326675155,38.73545503939079,8.33,100.0
11.799999999999986,847.3797336731584,60.211659301584206,21.409017326675155,38.80264197490905,8.33,100.0
11.83333333333332,848.1800847528127,60.268529279251595,21.409017326675155,38.85951195257644,8.33,100.0
11.866666666666653,848.8351045413875,60.31507255469024,21.409017326675155,38.906055228015084,8.33,100.0
11.899999999999986,849.3446808046143,60.35128115294946,21.409017326675155,38.942263826274306,8.33,100.0
